2025-04-29 01:11:59,596 - __main__ - INFO - Initializing AlphaZero trainer
2025-04-29 01:11:59,596 - __main__ - INFO - Debug mode: True
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,608 - __main__ - INFO - DETAILED ENVIRONMENT DIMENSIONS ANALYSIS
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,609 - __main__ - INFO - Card feature dimension: 8
2025-04-29 01:11:59,609 - __main__ - INFO - Primary cards shape: (90, 8)
2025-04-29 01:11:59,609 - __main__ - INFO - 
--- State Dimension Breakdown ---
2025-04-29 01:11:59,609 - __main__ - INFO - 1. Card state: 4 levels × 3 cards × 8 features = 96
2025-04-29 01:11:59,610 - __main__ - INFO - 2. Gems: 6 types = 6
2025-04-29 01:11:59,610 - __main__ - INFO - 3. Player state: 6 (gems) + 5 (other) + 8 × 3 cards = 35
2025-04-29 01:11:59,610 - __main__ - INFO - 4. Noble tiles: 5 nobles × 5 features = 25
2025-04-29 01:11:59,610 - __main__ - INFO - 
Total state dimension: 96 + 6 + 35 + 25 = 162
2025-04-29 01:11:59,610 - __main__ - INFO - Action dimension: 88
2025-04-29 01:11:59,610 - __main__ - INFO - 
--- State Dimension Formula ---
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = (4 × 3 × 8) + 6 + (6 + 5 + 8 × 3) + (5 × 5)
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 96 + 6 + 11 + 24 + 25
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 120 + 42 = 162
2025-04-29 01:11:59,829 - __main__ - INFO - Using device: cuda
2025-04-29 01:12:00,869 - __main__ - INFO - Environment initialized with state_dim=162, action_dim=88
2025-04-29 01:12:00,870 - __main__ - INFO - Training parameters: lr=0.001, weight_decay=0.0001, batch_size=2048, replay_size=10000, num_simulations=100
2025-04-29 01:12:00,870 - __main__ - INFO - ==================================================
2025-04-29 01:12:00,992 - __main__ - INFO - Loading model from models/alphazero_final.pth
2025-04-29 01:12:00,994 - __main__ - INFO - Loaded model from iteration 6
2025-04-29 01:12:00,996 - __main__ - INFO - Starting AlphaZero training from iteration 7 for 1 iterations
2025-04-29 01:21:27,301 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,305 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,308 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,311 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,315 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,319 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,322 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,326 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,329 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,333 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,336 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,339 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,343 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,346 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,350 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,352 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,357 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,360 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,364 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,367 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,370 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,373 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,378 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,381 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,385 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,388 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,392 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,395 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,398 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,401 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,405 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,408 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,412 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,415 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,418 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,424 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,428 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,431 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,434 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,438 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,441 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,446 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,449 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,452 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,455 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,459 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,462 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,465 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,468 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,472 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,475 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,479 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,482 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,485 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,489 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,492 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,495 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,499 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,502 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,505 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,509 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,512 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,515 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,519 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,522 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,526 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,529 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,606 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,610 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,613 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,617 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,620 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,624 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,628 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,631 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,634 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,637 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,640 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:27,641 - __main__ - DEBUG - Game 1, Step 726: Player 2 chose action 29
2025-04-29 01:21:28,431 - __main__ - DEBUG - Game 1, Step 727: Player 3 chose action 57
2025-04-29 01:21:29,098 - __main__ - DEBUG - Game 1, Step 728: Player 0 chose action 0
2025-04-29 01:21:29,656 - __main__ - DEBUG - Game 1, Step 729: Player 1 chose action 0
2025-04-29 01:21:30,147 - __main__ - DEBUG - Game 1, Step 730: Player 2 chose action 61
2025-04-29 01:21:30,601 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:30,614 - __main__ - DEBUG - Game 1, Step 731: Player 2 chose action 80
2025-04-29 01:21:30,947 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,083 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,143 - __main__ - DEBUG - Game 1, Step 732: Player 3 chose action 0
2025-04-29 01:21:31,426 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,515 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,631 - __main__ - DEBUG - Game 1, Step 733: Player 0 chose action 74
2025-04-29 01:21:31,715 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,719 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,724 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,728 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,732 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,737 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,741 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,745 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,749 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,753 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,757 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,761 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,766 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,770 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,774 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,780 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,785 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,789 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,794 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,798 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,802 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,805 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,809 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,813 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,818 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,822 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,827 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,832 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,837 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,841 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,845 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,849 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,853 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,857 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,862 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,867 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,872 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,876 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,881 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,885 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,891 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,896 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,900 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,904 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,909 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,914 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,919 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,923 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,928 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,932 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,936 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,940 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,945 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,950 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,955 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,960 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,964 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,968 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,974 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,978 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,983 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,988 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,992 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:31,996 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,001 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,005 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,010 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,013 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,017 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,021 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,025 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,029 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,034 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,038 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,042 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,047 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,051 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,055 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,060 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,064 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,069 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,073 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,073 - __main__ - DEBUG - Game 1, Step 734: Player 1 chose action 57
2025-04-29 01:21:32,144 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,147 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,150 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,152 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,156 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,159 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,162 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,165 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,168 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,172 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,175 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,178 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,181 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,184 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,188 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,191 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,194 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,197 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,200 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,204 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,207 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,210 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,213 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,216 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,220 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,223 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,226 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,229 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,232 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,236 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,239 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,242 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,245 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,248 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,251 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,254 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,258 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,261 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,264 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,267 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,271 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,273 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,277 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,280 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,283 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,286 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,289 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,293 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,296 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,300 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,303 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,306 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,309 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,312 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,315 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,318 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,321 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,325 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,328 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,331 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,334 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,337 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,340 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,344 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,348 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,351 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,354 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,358 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,361 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,364 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,367 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,370 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,373 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,376 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,380 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,383 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,387 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,391 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,394 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,397 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:21:32,400 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
